Timestamp,RMS Velocity (mm/s),Crest Factor,FFT Velocity Highest Peak Amplitude (mm/s - RMS),FFT Velocity Highest Peak Frequency (Hz),FFT Velocity Band 0 Power (mm/s - RMS),FFT Velocity Band 1 Power (mm/s - RMS),FFT Velocity Band 2 Power (mm/s - RMS),FFT Velocity Band 3 Power (mm/s - RMS),FFT Velocity Band 4 Power (mm/s - RMS),FFT Velocity Band 5 Power (mm/s - RMS),FFT Velocity Band 6 Power (mm/s - RMS),FFT Velocity Band 7 Power (mm/s - RMS),Kurtosis,Peak Acceleration (m/s^2),Peak Velocity (mm/s),Peak-to-Peak Acceleration (m/s^2),RMS Acceleration (m/s^2)
2025-03-24T18:59:58,3.2559856059967114,4.159362339734677,1.96,74.7,0.66,1.933,0.753,0.229,2.091,0.967,0.502,0.24,3.161565899763308,25.17964932755179,9.810542165060415,46.56069041788578,6.053728257095771
2025-03-24T19:59:58,3.276022603060037,4.619423952130541,1.83,24.7,0.49,2.147,0.555,0.673,2.046,0.984,0.553,0.226,3.142236646855188,27.612176849383914,9.647378519479098,54.7627504914999,5.977406952797394
2025-03-24T20:59:58,3.234861414408996,4.232772938149667,1.79,24.7,0.67,2.068,0.444,0.729,1.867,0.994,0.579,0.229,3.0924509593906016,25.46474510159492,9.919246489760619,46.033650413155556,6.0160905093876105
2025-03-24T21:59:58,3.3490144069328025,4.0580265506492195,2.01,24.7,0.49,2.329,0.5,0.706,1.944,0.982,0.627,0.228,3.138727171836385,24.399116791249575,10.435336488408382,47.30184042453766,6.0125572089581585
2025-03-24T23:59:58,3.5001305929372237,4.546033768893617,2.15,24.7,0.669,2.485,0.447,0.667,1.86,1.134,0.552,0.213,3.2279036989643974,26.922372282645988,11.166643067834688,50.0358604490757,5.922167245404816
2025-03-25T00:59:58,3.2283519316018525,4.424512835447723,1.86,24.7,0.486,2.116,0.45,0.68,1.882,0.992,0.51,0.214,3.315579709902607,24.918547284192755,10.069649217114385,46.95597042143345,5.631930160661679
2025-03-25T01:59:58,3.287477034108052,4.392100847158575,2.01,24.7,0.563,2.257,0.518,0.669,1.848,1.128,0.518,0.222,3.1171468017266313,25.445544398297596,11.817833759820507,49.130010440945625,5.79347908524444
2025-03-25T02:59:58,3.746236039447338,4.244319636054932,2.58,24.7,0.886,2.714,0.517,0.651,1.87,1.136,0.521,0.216,3.066588010532865,24.535853892086177,11.476049267285601,47.66418042778969,5.78086854808421
2025-03-25T03:59:58,3.5887315036427023,4.232327551754868,2.39,24.7,0.633,1.062,2.487,0.679,1.758,0.995,0.53,0.219,3.161773154333133,24.61578950803798,11.15649549331651,46.97244042158127,5.816135260568721
2025-03-25T04:59:58,3.8046917701482825,4.221690206597655,2.72,24.7,0.522,2.907,0.397,0.696,1.807,1.058,0.537,0.215,3.2275640430993957,25.33837502233574,13.14411852687921,49.26177044212818,6.001950352192337
2025-03-25T05:59:58,3.7728604781753767,4.062627767496908,2.65,24.7,0.435,1.009,2.772,0.693,1.81,1.061,0.536,0.209,3.1026189566916003,23.73740022281062,12.131531960372005,44.370180398225784,5.842868601628217
2025-03-25T06:59:58,3.9099182019183494,4.430362042200871,2.81,24.7,0.928,3.019,0.506,0.727,1.808,1.054,0.517,0.205,3.1913578790363553,25.224888214676565,11.231633160182646,49.21236044168472,5.693640378461169
2025-03-25T07:59:58,3.9212198054167713,3.950001288212293,2.8,24.7,0.736,3.046,0.479,0.727,1.809,1.076,0.54,0.21,3.015539100386859,23.211459290355883,12.56229617012786,44.353710398077965,5.876316891243602
2025-03-25T08:59:58,3.914287632164854,4.576112421650472,2.87,24.7,0.874,3.027,0.531,0.746,1.789,0.945,0.539,0.209,3.1515066681421624,26.311879630682395,11.539514047682884,51.238170459866524,5.749832435539784
2025-03-25T09:59:58,2.0396453255850977,4.376280156643158,1.16,13.52,1.926,0.631,0.26,0.112,0.109,0.413,0.161,0.045,3.266797377433818,4.258713846816034,5.159181901631122,8.086770072579384,0.973135561339998
2025-03-25T10:59:58,0.28738566473413485,3.5501504078415134,0.17,16.47,0.222,0.115,0.149,0.021,0.009,0.009,0.005,0.002,2.8344729644525235,0.18004233560026883,0.8832417802306237,0.3458700031042099,0.05071400220187694
2025-03-25T11:59:58,0.34272039178402985,4.091013934426547,0.28,12.94,0.294,0.104,0.128,0.026,0.007,0.01,0.005,0.002,2.98417457169317,0.20278330260124575,0.8425606884974512,0.3458700031042099,0.04956798139815445
2025-03-25T12:59:58,0.7942206737244778,3.09758060879918,0.71,12.94,0.829,0.109,0.11,0.013,0.005,0.01,0.005,0.002,2.2557027095470876,0.2449394260264752,1.8251371511694852,0.444690003991127,0.07907443161630243
2025-03-25T13:59:58,0.3477156129166885,3.258193584262542,0.22,12.94,0.285,0.186,0.115,0.019,0.008,0.013,0.005,0.002,2.8219567337636207,0.18174187663114733,1.0815418468274964,0.3623400032520294,0.0557799504329583
2025-03-25T14:59:58,0.9916339692658782,2.97541924762646,0.88,12.94,0.934,0.196,0.094,0.016,0.006,0.011,0.005,0.002,2.1488827164775683,0.2745071509012228,1.9218050837252825,0.5270400047302246,0.09225830985673754
2025-03-25T15:59:58,0.7051522869568518,3.342045305805232,0.57,12.94,0.636,0.157,0.098,0.023,0.011,0.013,0.01,0.002,2.6918326425608305,0.2934183424772022,1.6061704175771376,0.5599800050258636,0.08779603973875694
2025-03-25T16:59:58,0.8799153767060038,3.2723629696047203,0.87,12.94,0.93,0.268,0.071,0.036,0.007,0.011,0.028,0.002,2.5835107122066194,0.3170939676896928,2.081864823471796,0.6093900054693222,0.0969006099369214
2025-03-25T17:59:58,0.5249696012494105,3.3658420687777904,0.38,12.94,0.473,0.199,0.195,0.053,0.022,0.013,0.005,0.002,2.6353277182527397,0.24018035371813717,1.2573919910990665,0.46116000413894653,0.07135817688717398
2025-03-25T18:59:58,0.4052217890647823,3.425664917591958,0.34,12.94,0.384,0.129,0.063,0.021,0.009,0.033,0.014,0.002,2.604053959118379,0.23784102752526654,1.0594239003174366,0.46116000413894653,0.0694291570386443
2025-03-25T19:59:58,0.3412170406670273,3.3129975209989144,0.21,13.52,0.289,0.185,0.083,0.018,0.009,0.009,0.012,0.002,2.530696368811132,0.22576374226062196,0.8876558352958672,0.4282200038433075,0.06814485698514833
2025-03-25T20:59:58,0.7788750406419309,3.1576512054020904,0.68,12.94,0.749,0.222,0.071,0.018,0.01,0.009,0.01,0.002,2.5640649060575895,0.28764240492536275,1.5515223507827125,0.5435100048780441,0.09109378655668678
2025-03-25T21:59:58,0.39258365709663146,3.8527413077058377,0.24,12.94,0.293,0.179,0.116,0.018,0.01,0.011,0.006,0.007,2.676688502687897,0.27936630133545903,1.178759650641694,0.5105700045824051,0.07251104577841774
2025-03-25T22:59:58,0.3703783043473795,3.3756701665445608,0.26,12.94,0.31,0.19,0.137,0.023,0.009,0.012,0.005,0.006,2.599375177437921,0.24080048067682785,1.1557039749715377,0.46116000413894653,0.07133412590582527
2025-03-25T23:59:58,0.2767293851803498,3.1942013743075894,0.12,16.47,0.162,0.152,0.134,0.021,0.01,0.011,0.005,0.006,2.506695485766275,0.2190459980597047,0.7770875189611214,0.4282200038433075,0.06857613919447629
2025-03-26T00:59:58,0.35397889975265084,4.032056005505941,0.2,16.47,0.181,0.215,0.16,0.019,0.01,0.012,0.015,0.002,2.8366901015912966,0.2908306080789771,1.4032256388333606,0.5599800050258636,0.07212960526387424
2025-03-26T01:59:58,0.5992753125399665,3.397941500171726,0.38,12.94,0.485,0.264,0.182,0.089,0.029,0.015,0.005,0.002,2.6389865975687945,0.26658846918952706,1.3698596102802894,0.5105700045824051,0.07845587370355085
2025-03-26T02:59:58,0.5996115811286373,3.197730840856337,0.47,12.94,0.504,0.173,0.058,0.032,0.017,0.012,0.01,0.002,2.5854462512914704,0.25645734605172443,1.408460376348037,0.5105700045824051,0.08019979129420611
2025-03-26T03:59:58,0.31000644052703996,3.7018831730750854,0.19,16.47,0.259,0.135,0.067,0.013,0.011,0.01,0.005,0.005,2.589917735430021,0.257844142939171,0.9374728607716709,0.47763000428676605,0.06965215564190393
2025-03-26T04:59:58,0.28672414736505253,3.3217314305050634,0.14,16.47,0.144,0.164,0.157,0.016,0.012,0.011,0.005,0.005,2.5271346277456272,0.22872319541218328,0.7610399229522699,0.444690003991127,0.06885661896434725
2025-03-26T05:59:58,0.2794923184868211,3.2685689165036305,0.16,12.94,0.234,0.156,0.088,0.024,0.011,0.011,0.005,0.004,2.5555960565540197,0.21613479686170145,0.8843980834892884,0.4282200038433075,0.06612520720318775
2025-03-26T06:59:58,0.5036184879109732,3.2140264555647065,0.43,12.94,0.498,0.265,0.07,0.025,0.012,0.01,0.005,0.003,2.717799950204382,0.24115790255503575,1.449808542903107,0.47763000428676605,0.07503295504537599
2025-03-26T07:59:58,0.22608977245206824,3.1239004009141853,0.12,17.05,0.204,0.137,0.032,0.013,0.008,0.009,0.005,0.002,2.4802756221053586,0.19259320485353884,0.7736846019588306,0.37881000339984894,0.0616515189783829
2025-03-26T08:59:58,0.055556569520867974,2.9202935335814026,0.01,17.05,0.033,0.027,0.014,0.011,0.007,0.009,0.005,0.002,2.2687588066496267,0.1676326479888909,0.19693524862094594,0.3294000029563904,0.05740267067718663
2025-03-26T09:59:58,0.060206434035340144,2.9455520018197934,0.02,10.58,0.044,0.013,0.018,0.007,0.008,0.009,0.005,0.003,2.1917491409262486,0.17337820468108273,0.16756077496885705,0.3294000029563904,0.058861023188172476
2025-03-26T10:59:58,0.06419025105043474,3.0358240146171913,0.03,17.05,0.047,0.047,0.022,0.01,0.005,0.009,0.005,0.006,2.213376693865413,0.1788914371524394,0.22401033735140086,0.3458700031042099,0.05892681403503461
2025-03-26T11:59:58,0.06076038804931545,2.974355005364884,0.01,17.64,0.027,0.027,0.016,0.009,0.006,0.01,0.009,0.002,2.2409025974249084,0.17364984530852073,0.22578109502107227,0.3458700031042099,0.05838235348346319
2025-03-26T12:59:58,0.13534804324490415,3.050850491014179,0.04,14.11,0.093,0.072,0.019,0.011,0.007,0.009,0.014,0.002,2.266190356146045,0.183811349305971,0.4534543446852053,0.3458700031042099,0.06024921570144446
2025-03-26T13:59:58,0.1909455271893821,3.0762913995087047,0.15,17.05,0.106,0.184,0.021,0.01,0.006,0.008,0.017,0.002,2.3321472721144545,0.19070244311781911,0.5488034326483263,0.37881000339984894,0.061991020469736716
2025-03-26T14:59:58,0.11288876684007494,3.0954673295909267,0.04,17.64,0.06,0.06,0.019,0.009,0.005,0.009,0.013,0.002,2.256937405675737,0.1836165543823477,0.31709200644875213,0.3623400032520294,0.05931787831422955
2025-03-26T15:59:58,0.16390247788816864,3.1574407473746184,0.1,16.47,0.117,0.138,0.022,0.013,0.007,0.009,0.021,0.002,2.317216356486717,0.19078643725919797,0.6113737641306574,0.3623400032520294,0.06042439194396128
2025-03-26T16:59:58,0.14136741484508078,3.0721135131928654,0.06,15.29,0.103,0.082,0.024,0.019,0.029,0.059,0.005,0.002,2.2851447284948883,0.1843867985298857,0.410597451738819,0.3623400032520294,0.06001952653704239
2025-03-26T17:59:58,0.08275589889471888,3.3870694732294737,0.03,14.11,0.038,0.031,0.018,0.01,0.01,0.052,0.006,0.002,2.193159846578293,0.19816719904419086,0.32536167579919295,0.3623400032520294,0.05850697796737075
2025-03-26T18:59:58,0.04674818783202784,2.898264668234783,0.01,15.29,0.028,0.018,0.016,0.009,0.008,0.009,0.017,0.002,2.220566275546746,0.16985938629012606,0.15071864868411214,0.3294000029563904,0.05860727219007939
2025-03-26T19:59:58,0.04934138988270841,3.1589142048502774,0.02,12.94,0.038,0.025,0.02,0.008,0.005,0.009,0.011,0.002,2.2769717891640084,0.184581593453509,0.1598670283689105,0.3623400032520294,0.05843197424295276
2025-03-26T20:59:58,0.055787488164422264,2.8631560328337122,0.02,15.29,0.048,0.023,0.021,0.007,0.006,0.009,0.009,0.002,2.2184000908900474,0.1676862612706221,0.1715125308192174,0.3294000029563904,0.0585669308090975
2025-03-26T21:59:58,0.15156940625353083,3.061009778311625,0.11,15.88,0.119,0.086,0.037,0.009,0.007,0.009,0.005,0.006,2.2891357130452756,0.18650988448644057,0.4965976294610589,0.3623400032520294,0.06093083589864084
2025-03-26T23:59:58,0.04943742285594756,3.2550328145273153,0.02,12.35,0.036,0.022,0.021,0.009,0.006,0.009,0.005,0.005,2.206610991421699,0.19148519703109437,0.16461878388107926,0.3458700031042099,0.058827424466042194
2025-03-27T00:59:58,0.049478176479708834,3.0795669505078203,0.01,14.7,0.04,0.022,0.024,0.01,0.006,0.009,0.005,0.005,2.199794547124152,0.18195632975807208,0.17752774036841995,0.3623400032520294,0.05908503782587597
2025-03-27T01:59:58,0.16916138853027435,3.3437568601378502,0.07,16.47,0.117,0.068,0.02,0.009,0.007,0.009,0.009,0.002,2.3495173113749406,0.20678464052778306,0.45368799798521997,0.39528000354766846,0.06184200860802365
2025-03-27T02:59:58,0.16049367504154938,3.0513588182369573,0.07,16.47,0.112,0.064,0.022,0.008,0.006,0.011,0.027,0.002,2.2692072783441164,0.18520708174037281,0.6269981948260606,0.3623400032520294,0.06069659216525164
2025-03-27T03:59:58,0.35023319643740497,3.034906346027458,0.13,15.88,0.237,0.144,0.161,0.072,0.018,0.013,0.005,0.002,2.209558321809678,0.180276446930495,0.9086832530656062,0.3458700031042099,0.05940099178561734
2025-03-27T04:59:58,0.0533401382864384,3.0226238184713807,0.01,17.64,0.043,0.025,0.015,0.009,0.006,0.009,0.015,0.002,2.1852193987951827,0.17621077306588026,0.20021727451671817,0.3458700031042099,0.05829728859709529
2025-03-27T05:59:58,0.04892677441876943,3.0400633328703743,0.01,14.11,0.035,0.022,0.015,0.008,0.006,0.008,0.015,0.002,2.1889138574293394,0.1774635367489989,0.17497897080981908,0.3458700031042099,0.058374947268431066
2025-03-27T06:59:58,0.05436687395778818,3.1557354459724127,0.01,10.58,0.033,0.018,0.019,0.009,0.009,0.009,0.005,0.006,2.2388060772658296,0.18838813645642302,0.17689808777035707,0.3623400032520294,0.05969706259656783
2025-03-27T07:59:58,0.045402072319313494,3.276788244250467,0.01,10.0,0.027,0.015,0.014,0.009,0.006,0.01,0.013,0.002,2.18615284719474,0.1928005095428994,0.17293934956210943,0.3623400032520294,0.058838257211521645
2025-03-27T08:59:58,0.044634125880114485,2.90053434342205,0.01,12.94,0.031,0.018,0.014,0.01,0.007,0.009,0.014,0.002,2.2023769387879235,0.16850297026232713,0.14205850879197013,0.3294000029563904,0.05809376835839405
2025-03-27T09:59:58,0.06353236234814799,2.8361893135901015,0.04,12.94,0.056,0.031,0.021,0.009,0.008,0.009,0.014,0.002,2.2070829896385833,0.16694103665455864,0.19552500788249325,0.3294000029563904,0.05886103436559443
2025-03-27T10:59:58,0.09437841194407467,2.9749473469799446,0.04,16.47,0.055,0.077,0.024,0.01,0.006,0.01,0.01,0.002,2.2581819542081316,0.1769917398697645,0.3301688917308631,0.3458700031042099,0.059494074760496146
2025-03-27T11:59:58,0.0805063170130409,3.2582068884859177,0.04,17.05,0.043,0.071,0.021,0.009,0.006,0.008,0.01,0.002,2.278827681468566,0.19326515798456967,0.252733614601447,0.37881000339984894,0.05931641685110414
2025-03-27T12:59:58,0.10619248474054654,3.5734552845803833,0.07,15.88,0.099,0.044,0.02,0.009,0.006,0.009,0.01,0.002,2.2674249663391985,0.21617053904952221,0.32277014404906185,0.39528000354766846,0.060493422145873096
2025-03-27T13:59:58,0.05944488416543362,3.1237042075931587,0.03,17.05,0.05,0.018,0.015,0.009,0.006,0.008,0.005,0.007,2.2007081994150095,0.18483000165886349,0.2361866957905531,0.3623400032520294,0.05917013563882753
2025-03-27T14:59:58,0.04398771150851998,2.803641063982067,0.01,15.88,0.03,0.017,0.023,0.009,0.007,0.009,0.005,0.006,2.166578375153577,0.1660867983656418,0.13658244395983082,0.3294000029563904,0.05923967960782591
2025-03-27T15:59:58,0.04546227073759203,3.007640615818843,0.01,12.94,0.027,0.013,0.018,0.01,0.007,0.009,0.005,0.004,2.2058349383065727,0.17857511879022545,0.17855865203693078,0.3458700031042099,0.059373822075350455
2025-03-27T16:59:58,0.05319268520440499,4.2630238833789775,0.02,23.52,0.026,0.036,0.014,0.009,0.009,0.009,0.005,0.002,2.754775612438713,0.17416631992253112,0.1602222905006001,0.31293000280857086,0.040855112400750286
2025-03-27T17:59:58,0.04578145754155182,3.6573290651030845,0.02,23.52,0.028,0.031,0.019,0.008,0.008,0.009,0.005,0.002,2.6666401057093525,0.15289614395037965,0.15010045373305317,0.29646000266075134,0.04180541078713959
2025-03-27T18:59:58,0.04158210386980498,4.039575174430795,0.01,10.0,0.022,0.023,0.016,0.01,0.007,0.009,0.005,0.002,3.18416785027339,0.1329591515839436,0.1301877109913046,0.24705000221729279,0.03291414216661496
2025-03-27T19:59:58,0.047970185769862936,4.084232193365727,0.02,12.94,0.039,0.026,0.015,0.01,0.006,0.008,0.005,0.002,2.9880986480812597,0.1290203624860927,0.14320472984685384,0.24705000221729279,0.0315898696199664
2025-03-27T20:59:58,0.043295057592528705,4.262908395047846,0.02,12.35,0.034,0.017,0.014,0.009,0.009,0.009,0.005,0.002,3.0079391435443017,0.1304518371083153,0.1447092103304133,0.24705000221729279,0.030601604589922487
2025-03-27T21:59:58,0.047047349966062746,3.5075567718435234,0.01,12.94,0.033,0.019,0.023,0.012,0.006,0.008,0.005,0.002,2.911978111450326,0.10746246190198387,0.1318668473718929,0.21411000192165375,0.030637411991339798
2025-03-27T22:59:58,0.04107023806756618,3.9547787793425675,0.02,11.17,0.038,0.021,0.017,0.009,0.007,0.009,0.005,0.002,2.985995725610132,0.1191626670851191,0.1512234516183123,0.23058000206947327,0.03013131043070086
2025-03-27T23:59:58,0.06131506146562015,3.7479560848284654,0.02,15.29,0.03,0.032,0.02,0.01,0.006,0.009,0.005,0.002,3.0268812569670835,0.11741487410068253,0.212144485269811,0.23058000206947327,0.03132770807426798
2025-03-28T00:59:58,0.04766180669026021,4.061291008218359,0.01,22.35,0.025,0.025,0.017,0.008,0.006,0.009,0.005,0.002,2.963052183939576,0.12690085074831992,0.1574511252872516,0.23058000206947327,0.03124643136665792
2025-03-28T01:59:58,0.045070941934398805,3.3648153742270535,0.01,11.76,0.027,0.024,0.018,0.009,0.007,0.009,0.005,0.002,2.9641255585304576,0.10849898534878674,0.1407217144195712,0.21411000192165375,0.03224515264042103
2025-03-28T02:59:58,0.04611425213841783,3.2962511812637354,0.02,12.35,0.042,0.019,0.015,0.009,0.006,0.01,0.005,0.002,2.6234216715836873,0.14103331181265982,0.16132029046659938,0.2799900025129318,0.04278597232344098
2025-03-28T03:59:58,0.04182442596410523,3.9325264689568233,0.01,13.52,0.027,0.025,0.014,0.008,0.006,0.008,0.005,0.002,2.898693687128543,0.1495453138421807,0.13703674953454317,0.2799900025129318,0.038027795876946865
2025-03-28T04:59:58,0.045909784296472946,3.9218844656258214,0.02,12.94,0.036,0.02,0.022,0.01,0.006,0.009,0.005,0.002,3.0344675391820637,0.11987572373214385,0.15017418903647892,0.23058000206947327,0.030565847816992
2025-03-28T05:59:58,0.04394879890768903,4.153522353478585,0.02,12.35,0.034,0.023,0.02,0.008,0.006,0.009,0.005,0.002,3.053312907323035,0.125228116358307,0.13776421302079214,0.23058000206947327,0.03014985973373374
2025-03-28T06:59:58,0.050045158987332486,3.7621259742686846,0.01,18.23,0.032,0.029,0.017,0.01,0.007,0.009,0.005,0.002,2.9158519030309837,0.11696630964353164,0.171376340767654,0.23058000206947327,0.03109048193588695
2025-03-28T07:59:58,0.06624412616048206,4.092667043771589,0.04,13.52,0.054,0.033,0.017,0.008,0.007,0.009,0.005,0.002,3.038549772443458,0.12659346793306112,0.2068663125020269,0.24705000221729279,0.03093177787959002
2025-03-28T08:59:58,0.038480962640295234,3.982915934923384,0.01,17.05,0.027,0.023,0.017,0.008,0.006,0.009,0.005,0.002,3.0398503181156054,0.1228959386030005,0.1223652769631952,0.23058000206947327,0.030855770147045436
2025-03-28T09:59:58,0.03750243897846297,4.154366657323117,0.01,10.0,0.029,0.018,0.014,0.008,0.007,0.009,0.005,0.002,3.0024003550833402,0.1252781554212561,0.11377901517752537,0.24705000221729279,0.03015577722308689
2025-03-28T10:59:58,0.04159943748819838,3.8159109527636237,0.02,10.58,0.029,0.018,0.02,0.008,0.007,0.009,0.005,0.002,3.0149289134459543,0.1172325889427965,0.11705545911433844,0.23058000206947327,0.030722045245288633
2025-03-28T12:00:00,0.044847872031291064,4.219804144103579,0.01,14.11,0.029,0.015,0.02,0.008,0.006,0.009,0.005,0.002,3.0345619039899234,0.128807696468559,0.16502915668344115,0.24705000221729279,0.03052456750831545
2025-03-28T13:00:00,0.03707859819325084,3.884935373193646,0.01,14.11,0.023,0.014,0.016,0.01,0.006,0.009,0.005,0.002,3.0526669630505125,0.11864261825232664,0.1211297264311349,0.23058000206947327,0.030539148494198864
2025-03-28T14:00:00,0.04397098244460382,4.509409917370255,0.01,11.17,0.029,0.024,0.016,0.01,0.007,0.009,0.005,0.002,3.097543666016629,0.13806313600475228,0.1418696987059288,0.2635200023651123,0.0306166745837261
2025-03-28T15:00:00,0.04502057958669037,3.8913780746326982,0.01,10.0,0.031,0.019,0.016,0.011,0.007,0.01,0.005,0.002,3.0714084792331193,0.11968629013669367,0.13982207855035034,0.23058000206947327,0.030756787914520665
2025-03-28T16:00:00,0.03595423231439609,5.399174997025568,0.01,10.0,0.026,0.011,0.016,0.008,0.005,0.008,0.005,0.002,3.070035393240143,0.16566325343996546,0.10451058138845852,0.29646000266075134,0.03068306797450169
2025-03-28T17:00:00,0.03765512611368278,4.587723828261496,0.01,16.47,0.023,0.018,0.016,0.011,0.007,0.009,0.005,0.002,3.076696719886317,0.140134395788967,0.1304943122022862,0.24705000221729279,0.030545516913137838
2025-03-28T18:00:00,0.03810442296977411,4.101059688389645,0.01,13.52,0.03,0.014,0.016,0.008,0.007,0.009,0.005,0.002,3.0703375326784226,0.1251030187009342,0.12586145087409487,0.24705000221729279,0.030505047038234687
